restaurant_name,michelin_distinction,rating,review_count,price_level,type,michelin
Brooklyn Crab,None,4.2,2988.0,PRICE_LEVEL_MODERATE,seafood_restaurant,0
Kiosko 787,None,4.2,835.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Miriam Restaurant,None,4.4,2254.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
BK9,None,4.2,1298.0,PRICE_LEVEL_MODERATE,caribbean_restaurant,0
Di An Di,None,4.3,1061.0,PRICE_LEVEL_MODERATE,vietnamese_restaurant,0
The Brooklyn Barge,None,4.5,890.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Taqueria Ramirez,None,4.7,1881.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Le Gamin,None,4.4,544.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Brooklyn Bowl,None,4.5,3910.0,PRICE_LEVEL_MODERATE,live_music_venue,0
Mable's Smokehouse & Banquet Hall,None,4.4,1916.0,PRICE_LEVEL_MODERATE,barbecue_restaurant,0
Barn Joo 35,None,4.4,1715.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
Han Bat,None,3.9,1051.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
Reichenbach Hall,None,4.6,7043.0,PRICE_LEVEL_MODERATE,german_restaurant,0
Jerusalem Cafe,None,4.4,901.0,PRICE_LEVEL_MODERATE,restaurant,0
Ahimsa,None,4.5,1437.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
Bagel Boss,None,4.0,253.0,PRICE_LEVEL_MODERATE,bagel_shop,0
Balthazar,None,4.4,7657.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
theBoil Prime,None,4.0,207.0,PRICE_LEVEL_EXPENSIVE,seafood_restaurant,0
Friedman's,None,4.5,4447.0,PRICE_LEVEL_MODERATE,restaurant,0
fresh&co,None,4.3,448.0,PRICE_LEVEL_MODERATE,restaurant,0
Rule of Thirds,None,4.3,1616.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Amami,None,4.5,437.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Naked Dog,None,4.6,672.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Peaches Grand,None,4.3,1307.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Locanda Vini & Olii,None,4.5,792.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Calexico,None,4.3,1176.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Mezcal's,None,4.0,605.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Chinese Musician,None,3.8,253.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Forma Pasta Factory,None,4.6,1934.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Five Leaves,None,4.3,2592.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Parker & Quinn,None,4.6,3015.0,PRICE_LEVEL_MODERATE,american_restaurant,0
The Best Sichuan 一品成都39,None,4.7,3352.0,PRICE_LEVEL_MODERATE,meal_delivery,0
Calle Dao,None,4.4,1410.0,PRICE_LEVEL_MODERATE,restaurant,0
Okonomi,None,4.5,1363.0,PRICE_LEVEL_EXPENSIVE,japanese_restaurant,0
Mama Pho,None,4.1,896.0,PRICE_LEVEL_INEXPENSIVE,vietnamese_restaurant,0
Keg & Lantern Greenpoint,None,4.4,722.0,PRICE_LEVEL_MODERATE,brewpub,0
Breeze,None,4.8,474.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Chuko,None,4.3,1106.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
OMAR'S INDIAN FINE CUISINE,None,4.6,577.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
Agra Taj Mahal,None,4.1,511.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
Enerugi Ramen,None,4.7,411.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
Dig Inn,None,4.3,730.0,PRICE_LEVEL_INEXPENSIVE,american_restaurant,0
The Bar Downstairs & Kitchen,None,4.4,464.0,PRICE_LEVEL_EXPENSIVE,restaurant,0
Pera Mediterranean Brasserie,None,4.2,834.0,PRICE_LEVEL_EXPENSIVE,mediterranean_restaurant,0
Cipriani Dolci,None,4.2,810.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
Tsushima,None,4.2,471.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Fandi Mata,None,4.7,4385.0,PRICE_LEVEL_MODERATE,restaurant,0
Mesa Coyoacan,None,4.5,945.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Hunt & Fish Club,None,4.4,1044.0,PRICE_LEVEL_EXPENSIVE,steak_house,0
Desy's Clam,None,4.4,373.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
The Perfect Pint,None,4.3,1572.0,PRICE_LEVEL_MODERATE,irish_restaurant,0
Sparks Steak House,None,4.5,2535.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,0
Sweet Science,None,4.2,1453.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Warique Garden,None,4.7,373.0,PRICE_LEVEL_MODERATE,peruvian_restaurant,0
The Brooklyn Tree,None,4.5,518.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Yumpling,None,4.7,1058.0,PRICE_LEVEL_INEXPENSIVE,taiwanese_restaurant,0
Takumen,None,4.4,856.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
Brooklyn Chop House Steakhouse Times Square,None,4.1,1261.0,PRICE_LEVEL_VERY_EXPENSIVE,steak_house,0
Valla Table,None,4.9,5133.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Añejo,None,4.4,1801.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Café Henri,None,4.4,1114.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Tuk Tuk,None,4.4,818.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Tenichi Ramen,None,4.8,2146.0,PRICE_LEVEL_MODERATE,ramen_restaurant,0
7th Ave Donuts & Diner,None,4.4,1334.0,PRICE_LEVEL_INEXPENSIVE,diner,0
Limani,None,4.3,1254.0,PRICE_LEVEL_EXPENSIVE,mediterranean_restaurant,0
5 Acres Restaurant,None,4.3,603.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Omar Mediterranean Cuisine,None,4.5,1029.0,PRICE_LEVEL_INEXPENSIVE,mediterranean_restaurant,0
Kati Shop,None,4.8,390.0,PRICE_LEVEL_INEXPENSIVE,thai_restaurant,0
FIELDTRIP,None,4.3,312.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Junior's Restaurant and Bakery,None,4.4,12818.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Din Tai Fung 鼎泰豐,None,4.3,2227.0,PRICE_LEVEL_MODERATE,taiwanese_restaurant,0
Blend LIC,None,4.5,1844.0,PRICE_LEVEL_MODERATE,latin_american_restaurant,0
THE BARONESS,None,4.4,1361.0,PRICE_LEVEL_MODERATE,bar_and_grill,0
The Blue Dog Cookhouse & Bar,None,4.4,2924.0,PRICE_LEVEL_MODERATE,american_restaurant,0
IPPUDO Westside,None,4.5,5192.0,PRICE_LEVEL_MODERATE,restaurant,0
Shane's Brooklyn,None,4.3,1316.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Eve's Lounge,None,4.4,912.0,PRICE_LEVEL_MODERATE,restaurant,0
Kausa,None,4.5,1692.0,PRICE_LEVEL_MODERATE,peruvian_restaurant,0
EZ Paella & Tapas,None,4.8,3278.0,PRICE_LEVEL_MODERATE,spanish_restaurant,0
Baciccia,None,4.7,378.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Provini,None,4.6,423.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Papillon Bistro & Bar,None,3.9,1761.0,PRICE_LEVEL_MODERATE,bistro,0
FIG & OLIVE | Fifth Avenue,None,4.3,1828.0,PRICE_LEVEL_EXPENSIVE,restaurant,0
Fogo de Chão Brazilian Steakhouse,None,4.5,9910.0,PRICE_LEVEL_EXPENSIVE,brazilian_restaurant,0
Il Gattopardo,None,4.5,819.0,PRICE_LEVEL_VERY_EXPENSIVE,italian_restaurant,0
Empanada Mama Hell’s Kitchen,None,4.4,5667.0,PRICE_LEVEL_MODERATE,latin_american_restaurant,0
Norma Hell's Kitchen,None,4.6,1225.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
The Polo Bar,None,4.4,1130.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,0
Westville Hell's Kitchen,None,4.7,940.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Jerk House Caribbean Restaurant,None,4.8,1568.0,PRICE_LEVEL_MODERATE,restaurant,0
Mike's Bistro,None,4.7,1084.0,PRICE_LEVEL_VERY_EXPENSIVE,bistro,0
RAS Plant Based,None,4.8,1335.0,PRICE_LEVEL_MODERATE,vegan_restaurant,0
Franklin Park,None,4.3,1614.0,PRICE_LEVEL_MODERATE,beer_garden,0
Otis,None,4.8,1058.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Momo Sushi Shack,None,4.4,483.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
Ital Kitchen,None,4.7,345.0,PRICE_LEVEL_MODERATE,vegetarian_restaurant,0
Briscola Trattoria,None,4.7,324.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Lips Drag Queen Show Palace Restaurant & Bar,None,4.5,1578.0,PRICE_LEVEL_MODERATE,performing_arts_theater,0
Bloom's Tavern,None,4.4,998.0,PRICE_LEVEL_MODERATE,bar_and_grill,0
El Santo,None,4.4,536.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Amali NYC,None,4.3,563.0,PRICE_LEVEL_EXPENSIVE,mediterranean_restaurant,0
TBar,None,4.4,393.0,PRICE_LEVEL_EXPENSIVE,american_restaurant,0
Peaches HotHouse,None,4.4,1994.0,PRICE_LEVEL_MODERATE,american_restaurant,0
WARUDE,None,4.6,725.0,PRICE_LEVEL_MODERATE,asian_fusion_restaurant,0
Sea Salt NYC,None,4.7,1093.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Moti Mahal Delux,None,4.2,801.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
Gulp,None,4.9,2893.0,PRICE_LEVEL_MODERATE,taiwanese_restaurant,0
Levante,None,4.3,954.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Lincoln Ristorante,None,4.3,525.0,PRICE_LEVEL_VERY_EXPENSIVE,italian_restaurant,0
Armani/Ristorante,None,4.5,444.0,PRICE_LEVEL_VERY_EXPENSIVE,restaurant,0
Old John's Luncheonette,None,4.4,1537.0,PRICE_LEVEL_MODERATE,diner,0
Noi Due Carne,None,4.8,1167.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Peng's Noodle Folk,None,4.7,732.0,PRICE_LEVEL_INEXPENSIVE,ramen_restaurant,0
Brasserie Cognac Upper East Side,None,4.4,555.0,PRICE_LEVEL_EXPENSIVE,french_restaurant,0
Sea Wolf Brooklyn,None,4.3,2461.0,PRICE_LEVEL_MODERATE,seafood_restaurant,0
La Cantine,None,4.6,425.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Bonafini Italian Restaurant,None,4.5,1080.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Jauja Mexican Kitchen,None,4.5,220.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Bombay Chowk,None,4.7,1745.0,PRICE_LEVEL_MODERATE,indian_restaurant,0
La Esquina,None,4.1,647.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Up Thai,None,4.8,7892.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
THEP Thai Restaurant,None,4.7,6348.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Dallas BBQ,None,4.2,3620.0,PRICE_LEVEL_MODERATE,barbecue_restaurant,0
EJ's Luncheonette,None,4.2,1334.0,PRICE_LEVEL_MODERATE,diner,0
Abe's Pagoda Bar,None,4.5,592.0,PRICE_LEVEL_MODERATE,bar_and_grill,0
Sushi Yasaka,None,4.6,1973.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
Gray's Papaya,None,4.2,6418.0,PRICE_LEVEL_INEXPENSIVE,hot_dog_restaurant,0
Sable's Smoked Fish,None,4.4,451.0,PRICE_LEVEL_EXPENSIVE,bagel_shop,0
Tabata Ramen,None,4.4,1521.0,PRICE_LEVEL_INEXPENSIVE,japanese_restaurant,0
Salumeria Rosi,None,4.5,1023.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
La Pecora Bianca UWS,None,4.8,2942.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Pappardella,None,4.3,1609.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Tacombi,None,4.3,1354.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Souk Al Shater,None,4.7,727.0,PRICE_LEVEL_INEXPENSIVE,lebanese_restaurant,0
La Pecora Bianca UES,None,4.8,2562.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Luke's Lobster Upper East Side,None,4.4,871.0,PRICE_LEVEL_MODERATE,seafood_restaurant,0
Mango Mango Dessert - Sunset Park,None,4.5,955.0,PRICE_LEVEL_MODERATE,dessert_shop,0
Meijin,None,4.7,2223.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Sonora Restaurant & Bar,None,4.3,720.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Café Sabarsky,None,4.3,1248.0,PRICE_LEVEL_EXPENSIVE,austrian_restaurant,0
Sistina,None,4.3,586.0,PRICE_LEVEL_EXPENSIVE,italian_restaurant,0
French Roast,None,4.7,4107.0,PRICE_LEVEL_MODERATE,french_restaurant,0
Celeste,None,4.8,3739.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Julia's,None,4.7,528.0,PRICE_LEVEL_MODERATE,restaurant,0
Park Asia,None,4.1,1199.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Bamboo Garden,None,4.0,579.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Tasty's Diner,None,4.2,856.0,PRICE_LEVEL_MODERATE,diner,0
Carmine's - Upper West Side,None,4.4,7041.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Bodrum,None,4.4,1036.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Salty Dog,None,4.4,1259.0,PRICE_LEVEL_MODERATE,bar_and_grill,0
Lamoza Bar & Restaurant,None,4.5,273.0,PRICE_LEVEL_MODERATE,hookah_bar,0
Nonnas of the World Community,None,4.7,1590.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Nepali Bhanchha Ghar,None,3.9,1156.0,PRICE_LEVEL_INEXPENSIVE,restaurant,0
Merit Kabab Palace,None,3.9,935.0,PRICE_LEVEL_INEXPENSIVE,bangladeshi_restaurant,0
Ayada,None,4.4,1650.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Spicy Shallot,None,4.3,1446.0,PRICE_LEVEL_MODERATE,thai_restaurant,0
Verdello NYC,None,4.7,542.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
The Calaveras NYC,None,4.6,565.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
TRU Astoria,None,4.3,1150.0,PRICE_LEVEL_MODERATE,mediterranean_restaurant,0
Queen’s Room,None,4.5,840.0,PRICE_LEVEL_MODERATE,bistro,0
Row House,None,4.2,1678.0,PRICE_LEVEL_MODERATE,american_restaurant,0
Silvana,None,4.4,1522.0,PRICE_LEVEL_MODERATE,middle_eastern_restaurant,0
La Fusta,None,4.4,969.0,PRICE_LEVEL_MODERATE,argentinian_restaurant,0
Settepani Restaurant,None,4.3,811.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Il Caffe Latte,None,4.4,752.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Samurai Sushi,None,4.2,244.0,PRICE_LEVEL_MODERATE,sushi_restaurant,0
Picante,None,4.0,709.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
3J,None,4.0,248.0,PRICE_LEVEL_MODERATE,latin_american_restaurant,0
Yoi Sushi,None,4.6,1427.0,PRICE_LEVEL_MODERATE,japanese_restaurant,0
Mountain House Flushing 川山甲,None,4.6,2430.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
JiBeiChuan Noodles(Flushing)季北川花胶汤米粉 (法拉盛店),None,4.7,806.0,PRICE_LEVEL_MODERATE,chinese_noodle_restaurant,0
大喜川菜馆 DAXI Sichuan cuisine,None,4.4,943.0,PRICE_LEVEL_MODERATE,chinese_restaurant,0
Myung San,None,4.0,422.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
Arirang,None,3.8,413.0,PRICE_LEVEL_MODERATE,korean_restaurant,0
Ajo y Orégano,None,4.4,2213.0,PRICE_LEVEL_MODERATE,restaurant,0
Dominick's,None,4.5,968.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Antonio's Trattoria,None,4.6,1592.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Moise's Restaurant,None,4.5,741.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Inca Paisa Restaurant Bayside,None,4.5,1460.0,PRICE_LEVEL_MODERATE,restaurant,0
Riviera Ristorante,None,4.6,683.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Addeo’s of the Bronx,None,4.4,569.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
Healthy Fresh,None,4.4,352.0,PRICE_LEVEL_MODERATE,restaurant,0
Cocina Chente,None,4.4,721.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Colombian House,None,4.7,3276.0,PRICE_LEVEL_MODERATE,colombian_restaurant,0
Rebecca's Café,None,4.6,210.0,PRICE_LEVEL_MODERATE,mexican_restaurant,0
Spadaro Roman Kitchen,None,4.6,337.0,PRICE_LEVEL_MODERATE,italian_restaurant,0
